,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day name,day,hour
2295,2011-06-05 13:00:00,Summer,0.0,0.0,Clear,20.299853904282116,65.0,7.0015,154,213,367,2011,June,Sunday,5,13
2296,2011-06-05 14:00:00,Summer,0.0,1.0,Clear,28.7,61.8498288843258,11.0014,161,224,385,2011,June,Sunday,5,14
2297,2011-06-05 16:00:00,Summer,0.0,0.0,Clear,29.52,51.0,6.0032,138,260,398,2011,June,Sunday,5,16
2298,2011-06-05 17:00:00,Summer,0.0,0.0,Clear,30.34,51.0,12.709552637083517,126,264,390,2011,June,Sunday,5,17
2299,2011-06-05 18:00:00,Summer,0.0,0.0,Clear,20.299853904282116,58.0,12.709552637083517,124,239,363,2011,June,Sunday,5,18
2300,2011-06-05 19:00:00,Summer,0.0,0.0,Clear,27.88,65.0,11.0014,108,249,357,2011,June,Sunday,5,19
2301,2011-06-05 20:00:00,Summer,0.0,0.0,Clear,27.06,69.0,12.998,84,195,279,2011,June,Sunday,5,20
2302,2011-06-05 21:00:00,Summer,0.0,0.0,Clear,26.24,61.8498288843258,11.0014,54,111,165,2011,June,Sunday,5,21
2303,2011-06-05 22:00:00,Summer,0.0,0.0,Clear,20.299853904282116,78.0,12.709552637083517,36,94,130,2011,June,Sunday,5,22
2304,2011-06-05 23:00:00,Summer,0.0,0.0,Clear,25.42,61.8498288843258,12.709552637083517,25,61,86,2011,June,Sunday,5,23
2305,2011-06-06 00:00:00,Summer,0.0,1.0,Clear,25.42,78.0,8.9981,11,18,29,2011,June,Monday,6,0
2306,2011-06-06 01:00:00,Summer,0.0,1.0,Clear,20.299853904282116,83.0,12.709552637083517,9,5,14,2011,June,Monday,6,1
2307,2011-06-06 02:00:00,Summer,0.0,1.0,Clear,23.78,88.0,7.0015,4,4,8,2011,June,Monday,6,2
2308,2011-06-06 03:00:00,Summer,0.0,1.0,Clear,23.78,88.0,0.0,2,3,5,2011,June,Monday,6,3
2309,2011-06-06 04:00:00,Summer,0.0,1.0,Clear,20.299853904282116,94.0,7.0015,4,4,8,2011,June,Monday,6,4
2310,2011-06-06 05:00:00,Summer,0.0,1.0,Clear,22.96,88.0,12.709552637083517,7,24,31,2011,June,Monday,6,5
2311,2011-06-06 06:00:00,Summer,0.0,1.0,Clear,23.78,88.0,0.0,11,101,112,2011,June,Monday,6,6
2312,2011-06-06 07:00:00,Summer,0.0,1.0,Clear,20.299853904282116,78.0,7.0015,18,281,299,2011,June,Monday,6,7
2313,2011-06-06 08:00:00,Summer,0.0,1.0,Clear,26.24,73.0,6.0032,28,410,438,2011,June,Monday,6,8
2314,2011-06-06 09:00:00,Summer,0.0,1.0,Clear,28.7,61.8498288843258,12.709552637083517,26,162,188,2011,June,Monday,6,9
2315,2011-06-06 10:00:00,Summer,0.0,1.0,Clear,29.52,51.0,12.709552637083517,31,64,95,2011,June,Monday,6,10
2316,2011-06-06 11:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,39,72,111,2011,June,Monday,6,11
2317,2011-06-06 12:00:00,Summer,0.0,1.0,Clear,31.16,37.0,12.709552637083517,25,128,153,2011,June,Monday,6,12
2318,2011-06-06 13:00:00,Summer,0.0,1.0,Clear,31.98,35.0,0.0,28,152,180,2011,June,Monday,6,13
2319,2011-06-06 14:00:00,Summer,0.0,1.0,Clear,31.98,61.8498288843258,12.709552637083517,46,99,145,2011,June,Monday,6,14
2320,2011-06-06 15:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.998,38,127,165,2011,June,Monday,6,15
2321,2011-06-06 16:00:00,Summer,0.0,1.0,Clear,31.16,33.0,12.709552637083517,34,233,267,2011,June,Monday,6,16
2322,2011-06-06 17:00:00,Summer,0.0,1.0,Clear,31.98,33.0,12.709552637083517,63,516,579,2011,June,Monday,6,17
2323,2011-06-06 18:00:00,Summer,0.0,1.0,Clear,31.16,61.8498288843258,12.709552637083517,56,500,556,2011,June,Monday,6,18
2324,2011-06-06 19:00:00,Summer,0.0,1.0,Clear,29.52,54.0,12.709552637083517,64,343,407,2011,June,Monday,6,19
2325,2011-06-06 20:00:00,Summer,0.0,1.0,Clear,27.88,61.0,12.709552637083517,59,277,336,2011,June,Monday,6,20
2326,2011-06-06 21:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,29,160,189,2011,June,Monday,6,21
2327,2011-06-06 22:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.0,12.709552637083517,36,137,173,2011,June,Monday,6,22
2328,2011-06-06 23:00:00,Summer,0.0,1.0,Clear,26.24,69.0,6.0032,5,55,60,2011,June,Monday,6,23
2329,2011-06-07 00:00:00,Summer,0.0,1.0,Clear,26.24,65.0,6.0032,5,15,20,2011,June,Tuesday,7,0
2330,2011-06-07 01:00:00,Summer,0.0,1.0,Clear,20.299853904282116,69.0,8.9981,2,2,4,2011,June,Tuesday,7,1
2331,2011-06-07 02:00:00,Summer,0.0,1.0,Clear,20.299853904282116,73.0,12.709552637083517,3,2,5,2011,June,Tuesday,7,2
2332,2011-06-07 03:00:00,Summer,0.0,1.0,Clear,24.6,61.8498288843258,12.709552637083517,1,1,2,2011,June,Tuesday,7,3
2333,2011-06-07 04:00:00,Summer,0.0,1.0,Clear,23.78,83.0,12.709552637083517,2,3,5,2011,June,Tuesday,7,4
2334,2011-06-07 05:00:00,Summer,0.0,1.0,Clear,23.78,88.0,11.0014,2,30,32,2011,June,Tuesday,7,5
2335,2011-06-07 06:00:00,Summer,0.0,1.0,Clear,20.299853904282116,78.0,8.9981,10,116,126,2011,June,Tuesday,7,6
2336,2011-06-07 07:00:00,Summer,0.0,1.0,Mist,26.24,69.0,12.998,23,311,334,2011,June,Tuesday,7,7
2337,2011-06-07 08:00:00,Summer,0.0,1.0,Mist,27.88,61.0,12.709552637083517,45,432,477,2011,June,Tuesday,7,8
2338,2011-06-07 09:00:00,Summer,0.0,1.0,Mist,20.299853904282116,58.0,15.0013,27,190,217,2011,June,Tuesday,7,9
2339,2011-06-07 10:00:00,Summer,0.0,1.0,Mist,31.16,61.8498288843258,12.709552637083517,37,86,123,2011,June,Tuesday,7,10
2340,2011-06-07 11:00:00,Summer,0.0,1.0,Mist,31.16,52.0,16.9979,38,113,151,2011,June,Tuesday,7,11
2341,2011-06-07 12:00:00,Summer,0.0,1.0,Mist,32.8,61.8498288843258,19.0012,42,141,183,2011,June,Tuesday,7,12
2342,2011-06-07 13:00:00,Summer,0.0,1.0,Mist,32.8,43.0,16.9979,55,141,196,2011,June,Tuesday,7,13
2343,2011-06-07 14:00:00,Summer,0.0,1.0,Mist,20.299853904282116,43.0,12.709552637083517,34,112,146,2011,June,Tuesday,7,14
2344,2011-06-07 15:00:00,Summer,0.0,1.0,Mist,33.62,61.8498288843258,12.709552637083517,56,127,183,2011,June,Tuesday,7,15
2345,2011-06-07 16:00:00,Summer,0.0,1.0,Clear,20.299853904282116,38.0,15.0013,55,253,308,2011,June,Tuesday,7,16
2346,2011-06-07 17:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,16.9979,64,475,539,2011,June,Tuesday,7,17
2347,2011-06-07 19:00:00,Summer,0.0,1.0,Clear,31.16,48.0,16.9979,69,355,424,2011,June,Tuesday,7,19
2348,2011-06-07 20:00:00,Summer,0.0,1.0,Clear,30.34,56.0,8.9981,45,301,346,2011,June,Tuesday,7,20
2349,2011-06-07 21:00:00,Summer,0.0,1.0,Clear,29.52,70.0,12.709552637083517,31,187,218,2011,June,Tuesday,7,21
2350,2011-06-07 22:00:00,Summer,0.0,1.0,Clear,28.7,65.0,8.9981,27,126,153,2011,June,Tuesday,7,22
2351,2011-06-07 23:00:00,Summer,0.0,1.0,Clear,20.299853904282116,79.0,7.0015,18,72,90,2011,June,Tuesday,7,23
2352,2011-06-08 00:00:00,Summer,0.0,1.0,Clear,27.06,89.0,12.709552637083517,12,29,41,2011,June,Wednesday,8,0
2353,2011-06-08 01:00:00,Summer,0.0,1.0,Clear,27.06,78.0,12.709552637083517,3,20,23,2011,June,Wednesday,8,1
2354,2011-06-08 02:00:00,Summer,0.0,1.0,Clear,26.24,89.0,12.709552637083517,0,7,7,2011,June,Wednesday,8,2
2355,2011-06-08 03:00:00,Summer,0.0,1.0,Clear,26.24,61.8498288843258,6.0032,2,1,3,2011,June,Wednesday,8,3
2356,2011-06-08 04:00:00,Summer,0.0,1.0,Clear,20.299853904282116,83.0,0.0,0,6,6,2011,June,Wednesday,8,4
2357,2011-06-08 05:00:00,Summer,0.0,1.0,Clear,20.299853904282116,88.0,0.0,0,21,21,2011,June,Wednesday,8,5
2358,2011-06-08 06:00:00,Summer,0.0,1.0,Clear,26.24,89.0,8.9981,13,103,116,2011,June,Wednesday,8,6
2359,2011-06-08 07:00:00,Summer,0.0,1.0,Clear,27.06,74.0,7.0015,24,329,353,2011,June,Wednesday,8,7
2360,2011-06-08 08:00:00,Summer,0.0,1.0,Clear,31.16,61.8498288843258,11.0014,46,435,481,2011,June,Wednesday,8,8
2361,2011-06-08 09:00:00,Summer,0.0,1.0,Clear,31.16,58.0,12.709552637083517,34,168,202,2011,June,Wednesday,8,9
2362,2011-06-08 10:00:00,Summer,0.0,1.0,Clear,33.62,61.8498288843258,12.709552637083517,27,63,90,2011,June,Wednesday,8,10
2363,2011-06-08 11:00:00,Summer,0.0,1.0,Clear,34.44,41.0,12.998,28,106,134,2011,June,Wednesday,8,11
2364,2011-06-08 12:00:00,Summer,0.0,1.0,Clear,36.08,42.0,8.9981,15,134,149,2011,June,Wednesday,8,12
2365,2011-06-08 13:00:00,Summer,0.0,1.0,Clear,36.9,42.0,0.0,20,116,136,2011,June,Wednesday,8,13
2366,2011-06-08 14:00:00,Summer,0.0,1.0,Clear,37.72,40.0,12.709552637083517,44,111,155,2011,June,Wednesday,8,14
2367,2011-06-08 15:00:00,Summer,0.0,1.0,Clear,20.299853904282116,40.0,12.709552637083517,28,100,128,2011,June,Wednesday,8,15
2368,2011-06-08 16:00:00,Summer,0.0,1.0,Clear,37.72,61.8498288843258,12.709552637083517,34,199,233,2011,June,Wednesday,8,16
2369,2011-06-08 17:00:00,Summer,0.0,1.0,Clear,37.72,35.0,15.0013,80,426,506,2011,June,Wednesday,8,17
2370,2011-06-08 18:00:00,Summer,0.0,1.0,Clear,36.9,37.0,15.0013,61,398,459,2011,June,Wednesday,8,18
2371,2011-06-08 19:00:00,Summer,0.0,1.0,Clear,33.62,59.0,8.9981,61,323,384,2011,June,Wednesday,8,19
2372,2011-06-08 20:00:00,Summer,0.0,1.0,Clear,32.8,61.8498288843258,12.709552637083517,55,225,280,2011,June,Wednesday,8,20
2373,2011-06-08 21:00:00,Summer,0.0,1.0,Clear,32.8,61.8498288843258,12.709552637083517,34,168,202,2011,June,Wednesday,8,21
2374,2011-06-08 22:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,11.0014,37,139,176,2011,June,Wednesday,8,22
2375,2011-06-08 23:00:00,Summer,0.0,1.0,Clear,31.16,61.8498288843258,12.998,18,98,116,2011,June,Wednesday,8,23
2376,2011-06-09 00:00:00,Summer,0.0,1.0,Clear,30.34,79.0,8.9981,7,40,47,2011,June,Thursday,9,0
2377,2011-06-09 01:00:00,Summer,0.0,1.0,Clear,30.34,79.0,7.0015,3,13,16,2011,June,Thursday,9,1
2378,2011-06-09 02:00:00,Summer,0.0,1.0,Mist,29.52,84.0,11.0014,0,6,6,2011,June,Thursday,9,2
2379,2011-06-09 03:00:00,Summer,0.0,1.0,Mist,29.52,61.8498288843258,12.709552637083517,0,2,2,2011,June,Thursday,9,3
2380,2011-06-09 04:00:00,Summer,0.0,1.0,Mist,29.52,61.8498288843258,6.0032,2,4,6,2011,June,Thursday,9,4
2381,2011-06-09 05:00:00,Summer,0.0,1.0,Mist,20.299853904282116,84.0,0.0,1,19,20,2011,June,Thursday,9,5
2382,2011-06-09 06:00:00,Summer,0.0,1.0,Mist,29.52,84.0,6.0032,13,105,118,2011,June,Thursday,9,6
2383,2011-06-09 07:00:00,Summer,0.0,1.0,Mist,29.52,61.8498288843258,12.709552637083517,31,283,314,2011,June,Thursday,9,7
2384,2011-06-09 08:00:00,Summer,0.0,1.0,Mist,20.299853904282116,70.0,7.0015,32,400,432,2011,June,Thursday,9,8
2385,2011-06-09 09:00:00,Summer,0.0,1.0,Clear,34.44,49.0,0.0,20,148,168,2011,June,Thursday,9,9
2386,2011-06-09 10:00:00,Summer,0.0,1.0,Clear,35.26,50.0,19.0012,20,74,94,2011,June,Thursday,9,10
2387,2011-06-09 11:00:00,Summer,0.0,1.0,Clear,20.299853904282116,42.0,12.709552637083517,36,82,118,2011,June,Thursday,9,11
2388,2011-06-09 12:00:00,Summer,0.0,1.0,Clear,37.72,61.8498288843258,12.998,40,100,140,2011,June,Thursday,9,12
2389,2011-06-09 13:00:00,Summer,0.0,1.0,Clear,36.9,37.0,6.0032,18,118,136,2011,June,Thursday,9,13
2390,2011-06-09 14:00:00,Summer,0.0,1.0,Clear,37.72,40.0,12.709552637083517,25,93,118,2011,June,Thursday,9,14
2391,2011-06-09 15:00:00,Summer,0.0,1.0,Clear,38.54,61.8498288843258,11.0014,18,86,104,2011,June,Thursday,9,15
2392,2011-06-09 16:00:00,Summer,0.0,1.0,Clear,37.72,33.0,12.709552637083517,30,170,200,2011,June,Thursday,9,16
2393,2011-06-09 17:00:00,Summer,0.0,1.0,Clear,36.9,61.8498288843258,16.9979,54,355,409,2011,June,Thursday,9,17
2394,2011-06-09 18:00:00,Summer,0.0,1.0,Clear,36.08,61.8498288843258,19.0012,52,414,466,2011,June,Thursday,9,18
2395,2011-06-09 19:00:00,Summer,0.0,1.0,Mist,34.44,61.8498288843258,22.0028,55,271,326,2011,June,Thursday,9,19
2396,2011-06-09 20:00:00,Summer,0.0,1.0,Mist,20.299853904282116,43.0,12.998,40,214,254,2011,June,Thursday,9,20
2397,2011-06-09 21:00:00,Summer,0.0,1.0,Rainy,20.299853904282116,52.0,0.0,29,142,171,2011,June,Thursday,9,21
2398,2011-06-09 22:00:00,Summer,0.0,1.0,Mist,30.34,58.0,11.0014,22,131,153,2011,June,Thursday,9,22
2399,2011-06-09 23:00:00,Summer,0.0,1.0,Mist,30.34,57.0,11.0014,15,82,97,2011,June,Thursday,9,23
2400,2011-06-10 00:00:00,Summer,0.0,1.0,Rainy,28.7,61.8498288843258,12.709552637083517,8,61,69,2011,June,Friday,10,0
2401,2011-06-10 01:00:00,Summer,0.0,1.0,Rainy,28.7,61.8498288843258,12.709552637083517,5,18,23,2011,June,Friday,10,1
2402,2011-06-10 02:00:00,Summer,0.0,1.0,Clear,20.299853904282116,69.0,12.709552637083517,6,7,13,2011,June,Friday,10,2
2403,2011-06-10 03:00:00,Summer,0.0,1.0,Clear,27.88,69.0,12.709552637083517,3,3,6,2011,June,Friday,10,3
2404,2011-06-10 04:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,0,4,4,2011,June,Friday,10,4
2405,2011-06-10 05:00:00,Summer,0.0,1.0,Clear,20.299853904282116,78.0,11.0014,0,28,28,2011,June,Friday,10,5
2406,2011-06-10 06:00:00,Summer,0.0,1.0,Clear,27.06,61.8498288843258,12.709552637083517,10,94,104,2011,June,Friday,10,6
2407,2011-06-10 07:00:00,Summer,0.0,1.0,Clear,29.52,66.0,7.0015,25,242,267,2011,June,Friday,10,7
2408,2011-06-10 08:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,29,423,452,2011,June,Friday,10,8
2409,2011-06-10 09:00:00,Summer,0.0,1.0,Clear,31.16,61.8498288843258,0.0,37,176,213,2011,June,Friday,10,9
2410,2011-06-10 10:00:00,Summer,0.0,1.0,Clear,31.98,61.8498288843258,0.0,23,88,111,2011,June,Friday,10,10
2411,2011-06-10 11:00:00,Summer,0.0,1.0,Clear,20.299853904282116,46.0,0.0,46,107,153,2011,June,Friday,10,11
2412,2011-06-10 12:00:00,Summer,0.0,1.0,Clear,34.44,61.8498288843258,12.709552637083517,40,167,207,2011,June,Friday,10,12
2413,2011-06-10 13:00:00,Summer,0.0,1.0,Clear,34.44,61.8498288843258,12.709552637083517,40,149,189,2011,June,Friday,10,13
2414,2011-06-10 14:00:00,Summer,0.0,1.0,Clear,20.299853904282116,39.0,0.0,44,121,165,2011,June,Friday,10,14
2415,2011-06-10 15:00:00,Summer,0.0,1.0,Clear,34.44,44.0,7.0015,49,163,212,2011,June,Friday,10,15
2416,2011-06-10 16:00:00,Summer,0.0,1.0,Clear,33.62,61.8498288843258,19.9995,46,239,285,2011,June,Friday,10,16
2417,2011-06-10 17:00:00,Summer,0.0,1.0,Clear,20.299853904282116,52.0,15.0013,63,454,517,2011,June,Friday,10,17
2418,2011-06-10 18:00:00,Summer,0.0,1.0,Clear,32.8,59.0,12.709552637083517,96,367,463,2011,June,Friday,10,18
2419,2011-06-10 19:00:00,Summer,0.0,1.0,Clear,31.98,61.8498288843258,12.709552637083517,61,245,306,2011,June,Friday,10,19
2420,2011-06-10 20:00:00,Summer,0.0,1.0,Clear,31.16,62.0,7.0015,53,197,250,2011,June,Friday,10,20
2421,2011-06-10 21:00:00,Summer,0.0,1.0,Clear,31.16,61.8498288843258,8.9981,55,163,218,2011,June,Friday,10,21
2422,2011-06-10 22:00:00,Summer,0.0,1.0,Clear,29.52,61.8498288843258,16.9979,40,145,185,2011,June,Friday,10,22
2423,2011-06-10 23:00:00,Summer,0.0,1.0,Clear,20.299853904282116,74.0,11.0014,36,110,146,2011,June,Friday,10,23
2424,2011-06-11 00:00:00,Summer,0.0,1.0,Clear,28.7,79.0,12.709552637083517,28,89,117,2011,June,Saturday,11,0
2425,2011-06-11 01:00:00,Summer,0.0,0.0,Clear,28.7,79.0,6.0032,10,67,77,2011,June,Saturday,11,1
2426,2011-06-11 02:00:00,Summer,0.0,0.0,Clear,28.7,79.0,7.0015,10,50,60,2011,June,Saturday,11,2
2427,2011-06-11 03:00:00,Summer,0.0,0.0,Clear,27.88,83.0,6.0032,10,18,28,2011,June,Saturday,11,3
2428,2011-06-11 04:00:00,Summer,0.0,0.0,Clear,20.299853904282116,79.0,12.709552637083517,4,9,13,2011,June,Saturday,11,4
2429,2011-06-11 05:00:00,Summer,0.0,0.0,Clear,20.299853904282116,74.0,12.709552637083517,4,12,16,2011,June,Saturday,11,5
2430,2011-06-11 06:00:00,Summer,0.0,0.0,Clear,28.7,61.0,8.9981,9,31,40,2011,June,Saturday,11,6
2431,2011-06-11 07:00:00,Summer,0.0,1.0,Clear,29.52,58.0,12.998,18,50,68,2011,June,Saturday,11,7
2432,2011-06-11 08:00:00,Summer,0.0,0.0,Clear,30.34,61.8498288843258,12.998,32,111,143,2011,June,Saturday,11,8
2433,2011-06-11 09:00:00,Summer,0.0,0.0,Clear,30.34,62.0,8.9981,59,171,230,2011,June,Saturday,11,9
2434,2011-06-11 10:00:00,Summer,0.0,0.0,Clear,20.299853904282116,58.0,12.709552637083517,91,173,264,2011,June,Saturday,11,10
2435,2011-06-11 11:00:00,Summer,0.0,0.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,110,215,325,2011,June,Saturday,11,11
2436,2011-06-11 12:00:00,Summer,0.0,0.0,Clear,32.8,55.0,12.709552637083517,112,235,347,2011,June,Saturday,11,12
2437,2011-06-11 13:00:00,Summer,0.0,0.0,Clear,32.8,55.0,12.709552637083517,150,237,387,2011,June,Saturday,11,13
2438,2011-06-11 14:00:00,Summer,0.0,0.0,Clear,33.62,61.8498288843258,7.0015,148,232,380,2011,June,Saturday,11,14
2439,2011-06-11 15:00:00,Summer,0.0,0.0,Clear,33.62,61.8498288843258,7.0015,142,232,374,2011,June,Saturday,11,15
2440,2011-06-11 16:00:00,Summer,0.0,1.0,Mist,32.8,61.8498288843258,12.709552637083517,169,225,394,2011,June,Saturday,11,16
2441,2011-06-11 17:00:00,Summer,0.0,0.0,Mist,20.299853904282116,58.0,11.0014,147,190,337,2011,June,Saturday,11,17
2442,2011-06-11 18:00:00,Summer,0.0,0.0,Mist,20.299853904282116,62.0,12.709552637083517,131,155,286,2011,June,Saturday,11,18
2443,2011-06-11 19:00:00,Summer,0.0,0.0,Clear,28.7,65.0,12.998,97,167,264,2011,June,Saturday,11,19
2444,2011-06-11 21:00:00,Summer,0.0,0.0,Clear,27.06,61.8498288843258,15.0013,76,144,220,2011,June,Saturday,11,21
2445,2011-06-11 22:00:00,Summer,0.0,0.0,Clear,27.06,61.8498288843258,12.709552637083517,53,137,190,2011,June,Saturday,11,22
2446,2011-06-11 23:00:00,Summer,0.0,0.0,Clear,27.06,61.8498288843258,7.0015,24,107,131,2011,June,Saturday,11,23
2447,2011-06-12 00:00:00,Summer,0.0,0.0,Clear,27.06,78.0,12.709552637083517,19,100,119,2011,June,Sunday,12,0
2448,2011-06-12 01:00:00,Summer,0.0,0.0,Clear,26.24,61.8498288843258,7.0015,19,74,93,2011,June,Sunday,12,1
2449,2011-06-12 02:00:00,Summer,0.0,1.0,Clear,20.299853904282116,89.0,16.9979,9,57,66,2011,June,Sunday,12,2
2450,2011-06-12 03:00:00,Summer,0.0,0.0,Clear,20.299853904282116,89.0,12.709552637083517,8,20,28,2011,June,Sunday,12,3
2451,2011-06-12 04:00:00,Summer,0.0,0.0,Clear,25.42,88.0,11.0014,8,6,14,2011,June,Sunday,12,4
2452,2011-06-12 05:00:00,Summer,0.0,0.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,5,5,10,2011,June,Sunday,12,5
2453,2011-06-12 06:00:00,Summer,0.0,1.0,Clear,20.299853904282116,88.0,7.0015,5,9,14,2011,June,Sunday,12,6
2454,2011-06-12 07:00:00,Summer,0.0,0.0,Clear,26.24,78.0,12.709552637083517,7,27,34,2011,June,Sunday,12,7
2455,2011-06-12 08:00:00,Summer,0.0,0.0,Clear,28.7,74.0,12.709552637083517,28,64,92,2011,June,Sunday,12,8
2456,2011-06-12 10:00:00,Summer,0.0,0.0,Clear,31.16,58.0,6.0032,120,191,311,2011,June,Sunday,12,10
2457,2011-06-12 11:00:00,Summer,0.0,0.0,Clear,31.98,55.0,7.0015,131,236,367,2011,June,Sunday,12,11
2458,2011-06-12 12:00:00,Summer,0.0,0.0,Clear,33.62,46.0,12.709552637083517,176,244,420,2011,June,Sunday,12,12
2459,2011-06-12 13:00:00,Summer,0.0,1.0,Clear,31.98,61.8498288843258,19.0012,109,264,373,2011,June,Sunday,12,13
2460,2011-06-12 14:00:00,Summer,0.0,0.0,Clear,33.62,56.0,16.9979,96,219,315,2011,June,Sunday,12,14
2461,2011-06-12 15:00:00,Summer,0.0,0.0,Clear,32.8,59.0,12.709552637083517,142,218,360,2011,June,Sunday,12,15
2462,2011-06-12 16:00:00,Summer,0.0,0.0,Rainy,20.299853904282116,83.0,12.709552637083517,115,235,350,2011,June,Sunday,12,16
2463,2011-06-12 17:00:00,Summer,0.0,0.0,Rainy,27.88,61.8498288843258,19.0012,94,158,252,2011,June,Sunday,12,17
2464,2011-06-12 18:00:00,Summer,0.0,0.0,Clear,28.7,74.0,12.709552637083517,69,187,256,2011,June,Sunday,12,18
2465,2011-06-12 19:00:00,Summer,0.0,0.0,Clear,28.7,61.8498288843258,7.0015,67,156,223,2011,June,Sunday,12,19
2466,2011-06-12 20:00:00,Summer,0.0,0.0,Clear,27.06,83.0,11.0014,62,144,206,2011,June,Sunday,12,20
2467,2011-06-12 21:00:00,Summer,0.0,0.0,Clear,27.06,61.8498288843258,7.0015,39,101,140,2011,June,Sunday,12,21
2468,2011-06-12 22:00:00,Summer,0.0,0.0,Clear,26.24,61.8498288843258,12.709552637083517,31,97,128,2011,June,Sunday,12,22
2469,2011-06-12 23:00:00,Summer,0.0,0.0,Clear,20.299853904282116,78.0,12.998,33,74,107,2011,June,Sunday,12,23
2470,2011-06-13 00:00:00,Summer,0.0,1.0,Clear,20.299853904282116,78.0,8.9981,8,20,28,2011,June,Monday,13,0
2471,2011-06-13 01:00:00,Summer,0.0,1.0,Clear,26.24,73.0,12.709552637083517,6,10,16,2011,June,Monday,13,1
2472,2011-06-13 02:00:00,Summer,0.0,1.0,Clear,25.42,73.0,12.709552637083517,2,8,10,2011,June,Monday,13,2
2473,2011-06-13 03:00:00,Summer,0.0,1.0,Clear,24.6,61.8498288843258,12.709552637083517,1,6,7,2011,June,Monday,13,3
2474,2011-06-13 04:00:00,Summer,0.0,1.0,Clear,22.96,64.0,12.709552637083517,1,3,4,2011,June,Monday,13,4
2475,2011-06-13 05:00:00,Summer,0.0,1.0,Clear,22.14,64.0,26.0027,2,27,29,2011,June,Monday,13,5
2476,2011-06-13 06:00:00,Summer,0.0,1.0,Clear,20.299853904282116,64.0,12.709552637083517,7,98,105,2011,June,Monday,13,6
2477,2011-06-13 07:00:00,Summer,0.0,1.0,Clear,22.96,56.0,23.9994,26,302,328,2011,June,Monday,13,7
2478,2011-06-13 08:00:00,Summer,0.0,1.0,Clear,23.78,49.0,12.709552637083517,44,432,476,2011,June,Monday,13,8
2479,2011-06-13 09:00:00,Summer,0.0,1.0,Clear,25.42,61.8498288843258,23.9994,35,189,224,2011,June,Monday,13,9
2480,2011-06-13 10:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,38,80,118,2011,June,Monday,13,10
2481,2011-06-13 11:00:00,Summer,0.0,1.0,Clear,27.06,61.8498288843258,12.709552637083517,53,106,159,2011,June,Monday,13,11
2482,2011-06-13 12:00:00,Summer,0.0,1.0,Clear,27.06,41.0,12.709552637083517,35,161,196,2011,June,Monday,13,12
2483,2011-06-13 13:00:00,Summer,0.0,1.0,Clear,28.7,61.8498288843258,12.709552637083517,53,174,227,2011,June,Monday,13,13
2484,2011-06-13 14:00:00,Summer,0.0,1.0,Clear,28.7,61.8498288843258,16.9979,55,145,200,2011,June,Monday,13,14
2485,2011-06-13 15:00:00,Summer,0.0,1.0,Clear,28.7,37.0,30.0026,58,127,185,2011,June,Monday,13,15
2486,2011-06-13 16:00:00,Summer,0.0,1.0,Clear,28.7,37.0,27.9993,64,262,326,2011,June,Monday,13,16
2487,2011-06-13 17:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,12.709552637083517,72,529,601,2011,June,Monday,13,17
2488,2011-06-13 18:00:00,Summer,0.0,1.0,Clear,28.7,37.0,12.709552637083517,76,510,586,2011,June,Monday,13,18
2489,2011-06-13 19:00:00,Summer,0.0,1.0,Clear,27.06,39.0,19.0012,75,348,423,2011,June,Monday,13,19
2490,2011-06-13 20:00:00,Summer,0.0,1.0,Clear,20.299853904282116,44.0,12.709552637083517,78,253,331,2011,June,Monday,13,20
2491,2011-06-13 21:00:00,Summer,0.0,1.0,Clear,26.24,61.8498288843258,16.9979,40,178,218,2011,June,Monday,13,21
2492,2011-06-13 22:00:00,Summer,0.0,1.0,Clear,25.42,61.8498288843258,12.709552637083517,20,114,134,2011,June,Monday,13,22
2493,2011-06-13 23:00:00,Summer,0.0,1.0,Clear,25.42,61.8498288843258,12.998,14,75,89,2011,June,Monday,13,23
2494,2011-06-14 00:00:00,Summer,0.0,1.0,Clear,20.299853904282116,49.0,12.998,13,18,31,2011,June,Tuesday,14,0
2495,2011-06-14 01:00:00,Summer,0.0,1.0,Clear,20.299853904282116,61.8498288843258,16.9979,3,10,13,2011,June,Tuesday,14,1
2496,2011-06-14 02:00:00,Summer,0.0,1.0,Clear,24.6,61.8498288843258,19.0012,2,8,10,2011,June,Tuesday,14,2
2497,2011-06-14 03:00:00,Summer,0.0,1.0,Clear,23.78,61.8498288843258,22.0028,1,1,2,2011,June,Tuesday,14,3
